Pathway1,Pathway2,Edge_Type
BIOCARTA_CK1_PATHWAY,BIOCARTA_NOS1_PATHWAY,STRING_900
BIOCARTA_CK1_PATHWAY,BIOCARTA_AGPCR_PATHWAY,STRING_900
BIOCARTA_CK1_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,STRING_900
BIOCARTA_CLASSIC_PATHWAY,BIOCARTA_COMP_PATHWAY,STRING_900
BIOCARTA_CLASSIC_PATHWAY,BIOCARTA_LECTIN_PATHWAY,STRING_900
BIOCARTA_CLASSIC_PATHWAY,BIOCARTA_ALTERNATIVE_PATHWAY,STRING_900
BIOCARTA_CLASSIC_PATHWAY,BIOCARTA_LAIR_PATHWAY,STRING_900
BIOCARTA_CLASSIC_PATHWAY,BIOCARTA_GRANULOCYTES_PATHWAY,STRING_900
BIOCARTA_COMP_PATHWAY,BIOCARTA_CLASSIC_PATHWAY,STRING_900
BIOCARTA_COMP_PATHWAY,BIOCARTA_LECTIN_PATHWAY,STRING_900
BIOCARTA_COMP_PATHWAY,BIOCARTA_ALTERNATIVE_PATHWAY,STRING_900
BIOCARTA_COMP_PATHWAY,BIOCARTA_LAIR_PATHWAY,STRING_900
BIOCARTA_COMP_PATHWAY,BIOCARTA_GRANULOCYTES_PATHWAY,STRING_900
BIOCARTA_CPSF_PATHWAY,BIOCARTA_NPC_PATHWAY,STRING_900
BIOCARTA_CPSF_PATHWAY,BIOCARTA_AKAPCENTROSOME_PATHWAY,STRING_900
BIOCARTA_CPSF_PATHWAY,BIOCARTA_RANBP2_PATHWAY,STRING_900
BIOCARTA_CPSF_PATHWAY,BIOCARTA_ATM_PATHWAY,STRING_900
BIOCARTA_CPSF_PATHWAY,BIOCARTA_RAN_PATHWAY,STRING_900
BIOCARTA_CREB_PATHWAY,BIOCARTA_IGF1R_PATHWAY,STRING_900
BIOCARTA_CREB_PATHWAY,BIOCARTA_BAD_PATHWAY,STRING_900
BIOCARTA_CREB_PATHWAY,BIOCARTA_ERK_PATHWAY,STRING_900
BIOCARTA_CREB_PATHWAY,BIOCARTA_ERK5_PATHWAY,STRING_900
BIOCARTA_CREB_PATHWAY,BIOCARTA_MPR_PATHWAY,STRING_900
BIOCARTA_CREM_PATHWAY,BIOCARTA_AGPCR_PATHWAY,STRING_900
BIOCARTA_CREM_PATHWAY,BIOCARTA_GATA3_PATHWAY,STRING_900
BIOCARTA_CREM_PATHWAY,BIOCARTA_PLCE_PATHWAY,STRING_900
BIOCARTA_CREM_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,STRING_900
BIOCARTA_CREM_PATHWAY,BIOCARTA_DREAM_PATHWAY,STRING_900
BIOCARTA_CSK_PATHWAY,BIOCARTA_TCRA_PATHWAY,STRING_900
BIOCARTA_CSK_PATHWAY,BIOCARTA_TCAPOPTOSIS_PATHWAY,STRING_900
BIOCARTA_CSK_PATHWAY,BIOCARTA_IL17_PATHWAY,STRING_900
BIOCARTA_CSK_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,STRING_900
BIOCARTA_CSK_PATHWAY,BIOCARTA_CTL_PATHWAY,STRING_900
BIOCARTA_CTBP1_PATHWAY,BIOCARTA_SUMO_PATHWAY,STRING_900
BIOCARTA_CTBP1_PATHWAY,BIOCARTA_RANBP2_PATHWAY,STRING_900
BIOCARTA_CTBP1_PATHWAY,BIOCARTA_PML_PATHWAY,STRING_900
BIOCARTA_CTBP1_PATHWAY,BIOCARTA_CARM_ER_PATHWAY,STRING_900
BIOCARTA_CTBP1_PATHWAY,BIOCARTA_ATM_PATHWAY,STRING_900
BIOCARTA_CTCF_PATHWAY,BIOCARTA_TOB1_PATHWAY,STRING_900
BIOCARTA_CTCF_PATHWAY,BIOCARTA_TGFB_PATHWAY,STRING_900
BIOCARTA_CTCF_PATHWAY,BIOCARTA_PTEN_PATHWAY,STRING_900
BIOCARTA_CTCF_PATHWAY,BIOCARTA_IGF1MTOR_PATHWAY,STRING_900
BIOCARTA_CTCF_PATHWAY,BIOCARTA_BCELLSURVIVAL_PATHWAY,STRING_900
BIOCARTA_CTL_PATHWAY,BIOCARTA_TCYTOTOXIC_PATHWAY,STRING_900
BIOCARTA_CTL_PATHWAY,BIOCARTA_TCAPOPTOSIS_PATHWAY,STRING_900
BIOCARTA_CTL_PATHWAY,BIOCARTA_THELPER_PATHWAY,STRING_900
BIOCARTA_CTL_PATHWAY,BIOCARTA_CTLA4_PATHWAY,STRING_900
BIOCARTA_CTL_PATHWAY,BIOCARTA_ASBCELL_PATHWAY,STRING_900
BIOCARTA_CTLA4_PATHWAY,BIOCARTA_TCAPOPTOSIS_PATHWAY,STRING_900
BIOCARTA_CTLA4_PATHWAY,BIOCARTA_ASBCELL_PATHWAY,STRING_900
BIOCARTA_CTLA4_PATHWAY,BIOCARTA_TCRA_PATHWAY,STRING_900
BIOCARTA_CTLA4_PATHWAY,BIOCARTA_BBCELL_PATHWAY,STRING_900
BIOCARTA_CTLA4_PATHWAY,BIOCARTA_CTL_PATHWAY,STRING_900
BIOCARTA_CXCR4_PATHWAY,BIOCARTA_BIOPEPTIDES_PATHWAY,STRING_900
BIOCARTA_CXCR4_PATHWAY,BIOCARTA_PLC_PATHWAY,STRING_900
BIOCARTA_CXCR4_PATHWAY,BIOCARTA_AT1R_PATHWAY,STRING_900
BIOCARTA_CXCR4_PATHWAY,BIOCARTA_PDGF_PATHWAY,STRING_900
BIOCARTA_CXCR4_PATHWAY,BIOCARTA_PYK2_PATHWAY,STRING_900
BIOCARTA_CYTOKINE_PATHWAY,BIOCARTA_INFLAM_PATHWAY,STRING_900
BIOCARTA_CYTOKINE_PATHWAY,BIOCARTA_STEM_PATHWAY,STRING_900
BIOCARTA_CYTOKINE_PATHWAY,BIOCARTA_NKT_PATHWAY,STRING_900
BIOCARTA_CYTOKINE_PATHWAY,BIOCARTA_IL10_PATHWAY,STRING_900
BIOCARTA_CYTOKINE_PATHWAY,BIOCARTA_DC_PATHWAY,STRING_900
BIOCARTA_D4GDI_PATHWAY,BIOCARTA_CASPASE_PATHWAY,STRING_900
BIOCARTA_D4GDI_PATHWAY,BIOCARTA_FAS_PATHWAY,STRING_900
BIOCARTA_D4GDI_PATHWAY,BIOCARTA_DEATH_PATHWAY,STRING_900
BIOCARTA_D4GDI_PATHWAY,BIOCARTA_CHEMICAL_PATHWAY,STRING_900
BIOCARTA_D4GDI_PATHWAY,BIOCARTA_HIVNEF_PATHWAY,STRING_900
BIOCARTA_DC_PATHWAY,BIOCARTA_INFLAM_PATHWAY,STRING_900
BIOCARTA_DC_PATHWAY,BIOCARTA_TH1TH2_PATHWAY,STRING_900
BIOCARTA_DC_PATHWAY,BIOCARTA_MSP_PATHWAY,STRING_900
BIOCARTA_DC_PATHWAY,BIOCARTA_NKT_PATHWAY,STRING_900
BIOCARTA_DC_PATHWAY,BIOCARTA_CYTOKINE_PATHWAY,STRING_900
BIOCARTA_DEATH_PATHWAY,BIOCARTA_HIVNEF_PATHWAY,STRING_900
BIOCARTA_DEATH_PATHWAY,BIOCARTA_FAS_PATHWAY,STRING_900
BIOCARTA_DEATH_PATHWAY,BIOCARTA_TNFR1_PATHWAY,STRING_900
BIOCARTA_DEATH_PATHWAY,BIOCARTA_CASPASE_PATHWAY,STRING_900
BIOCARTA_DEATH_PATHWAY,BIOCARTA_CERAMIDE_PATHWAY,STRING_900
BIOCARTA_DICER_PATHWAY,BIOCARTA_SARS_PATHWAY,STRING_900
BIOCARTA_DICER_PATHWAY,BIOCARTA_ARF_PATHWAY,STRING_900
BIOCARTA_DICER_PATHWAY,BIOCARTA_ETS_PATHWAY,STRING_900
BIOCARTA_DICER_PATHWAY,BIOCARTA_TERT_PATHWAY,STRING_900
BIOCARTA_DICER_PATHWAY,BIOCARTA_P53HYPOXIA_PATHWAY,STRING_900
BIOCARTA_DNAFRAGMENT_PATHWAY,BIOCARTA_CASPASE_PATHWAY,STRING_900
BIOCARTA_DNAFRAGMENT_PATHWAY,BIOCARTA_D4GDI_PATHWAY,STRING_900
BIOCARTA_DNAFRAGMENT_PATHWAY,BIOCARTA_FAS_PATHWAY,STRING_900
BIOCARTA_DNAFRAGMENT_PATHWAY,BIOCARTA_CHEMICAL_PATHWAY,STRING_900
BIOCARTA_DNAFRAGMENT_PATHWAY,BIOCARTA_MITOCHONDRIA_PATHWAY,STRING_900
BIOCARTA_DREAM_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,STRING_900
BIOCARTA_DREAM_PATHWAY,BIOCARTA_VIP_PATHWAY,STRING_900
BIOCARTA_DREAM_PATHWAY,BIOCARTA_CARM1_PATHWAY,STRING_900
BIOCARTA_DREAM_PATHWAY,BIOCARTA_CFTR_PATHWAY,STRING_900
BIOCARTA_DREAM_PATHWAY,BIOCARTA_GATA3_PATHWAY,STRING_900
BIOCARTA_DSP_PATHWAY,BIOCARTA_CDMAC_PATHWAY,STRING_900
BIOCARTA_DSP_PATHWAY,BIOCARTA_P38MAPK_PATHWAY,STRING_900
BIOCARTA_DSP_PATHWAY,BIOCARTA_PYK2_PATHWAY,STRING_900
BIOCARTA_DSP_PATHWAY,BIOCARTA_MAPK_PATHWAY,STRING_900
BIOCARTA_DSP_PATHWAY,BIOCARTA_AT1R_PATHWAY,STRING_900
BIOCARTA_ECM_PATHWAY,BIOCARTA_INTEGRIN_PATHWAY,STRING_900
BIOCARTA_ECM_PATHWAY,BIOCARTA_MET_PATHWAY,STRING_900
BIOCARTA_ECM_PATHWAY,BIOCARTA_RHO_PATHWAY,STRING_900
BIOCARTA_ECM_PATHWAY,BIOCARTA_MAL_PATHWAY,STRING_900
BIOCARTA_ECM_PATHWAY,BIOCARTA_INSULIN_PATHWAY,STRING_900
BIOCARTA_EDG1_PATHWAY,BIOCARTA_CXCR4_PATHWAY,STRING_900
BIOCARTA_EDG1_PATHWAY,BIOCARTA_PDGF_PATHWAY,STRING_900
BIOCARTA_EDG1_PATHWAY,BIOCARTA_TRKA_PATHWAY,STRING_900
BIOCARTA_EDG1_PATHWAY,BIOCARTA_NGF_PATHWAY,STRING_900
BIOCARTA_EDG1_PATHWAY,BIOCARTA_EGF_PATHWAY,STRING_900
BIOCARTA_EEA1_PATHWAY,BIOCARTA_CBL_PATHWAY,STRING_900
BIOCARTA_EEA1_PATHWAY,BIOCARTA_ERBB3_PATHWAY,STRING_900
BIOCARTA_EEA1_PATHWAY,BIOCARTA_CARDIACEGF_PATHWAY,STRING_900
BIOCARTA_EEA1_PATHWAY,BIOCARTA_EGF_PATHWAY,STRING_900
BIOCARTA_EEA1_PATHWAY,BIOCARTA_PTDINS_PATHWAY,STRING_900
BIOCARTA_EFP_PATHWAY,BIOCARTA_PTC1_PATHWAY,STRING_900
BIOCARTA_EFP_PATHWAY,BIOCARTA_G1_PATHWAY,STRING_900
BIOCARTA_EFP_PATHWAY,BIOCARTA_RB_PATHWAY,STRING_900
BIOCARTA_EFP_PATHWAY,BIOCARTA_CELLCYCLE_PATHWAY,STRING_900
BIOCARTA_EFP_PATHWAY,BIOCARTA_SRCRPTP_PATHWAY,STRING_900
BIOCARTA_EGF_PATHWAY,BIOCARTA_PDGF_PATHWAY,STRING_900
BIOCARTA_EGF_PATHWAY,BIOCARTA_TPO_PATHWAY,STRING_900
BIOCARTA_EGF_PATHWAY,BIOCARTA_BIOPEPTIDES_PATHWAY,STRING_900
BIOCARTA_EGF_PATHWAY,BIOCARTA_EPO_PATHWAY,STRING_900
BIOCARTA_EGF_PATHWAY,BIOCARTA_AT1R_PATHWAY,STRING_900
BIOCARTA_EGFR_SMRTE_PATHWAY,BIOCARTA_PDGF_PATHWAY,STRING_900
BIOCARTA_EGFR_SMRTE_PATHWAY,BIOCARTA_HCMV_PATHWAY,STRING_900
BIOCARTA_EGFR_SMRTE_PATHWAY,BIOCARTA_EGF_PATHWAY,STRING_900
BIOCARTA_EGFR_SMRTE_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,STRING_900
BIOCARTA_EGFR_SMRTE_PATHWAY,BIOCARTA_INSULIN_PATHWAY,STRING_900
BIOCARTA_EICOSANOID_PATHWAY,BIOCARTA_SPPA_PATHWAY,STRING_900
BIOCARTA_EICOSANOID_PATHWAY,BIOCARTA_FREE_PATHWAY,STRING_900
BIOCARTA_EICOSANOID_PATHWAY,BIOCARTA_CCR5_PATHWAY,STRING_900
BIOCARTA_EICOSANOID_PATHWAY,BIOCARTA_BIOPEPTIDES_PATHWAY,STRING_900
BIOCARTA_EICOSANOID_PATHWAY,BIOCARTA_CARDIACEGF_PATHWAY,STRING_900
BIOCARTA_EIF_PATHWAY,BIOCARTA_IRES_PATHWAY,STRING_900
BIOCARTA_EIF_PATHWAY,BIOCARTA_EIF2_PATHWAY,STRING_900
BIOCARTA_EIF_PATHWAY,BIOCARTA_MTOR_PATHWAY,STRING_900
BIOCARTA_EIF_PATHWAY,BIOCARTA_VEGF_PATHWAY,STRING_900
BIOCARTA_EIF_PATHWAY,BIOCARTA_EIF4_PATHWAY,STRING_900
BIOCARTA_EIF2_PATHWAY,BIOCARTA_EIF_PATHWAY,STRING_900
BIOCARTA_EIF2_PATHWAY,BIOCARTA_VEGF_PATHWAY,STRING_900
BIOCARTA_EIF2_PATHWAY,BIOCARTA_RNA_PATHWAY,STRING_900
BIOCARTA_EIF2_PATHWAY,BIOCARTA_IRES_PATHWAY,STRING_900
BIOCARTA_EIF2_PATHWAY,BIOCARTA_IGF1MTOR_PATHWAY,STRING_900
BIOCARTA_EIF4_PATHWAY,BIOCARTA_MTOR_PATHWAY,STRING_900
BIOCARTA_EIF4_PATHWAY,BIOCARTA_IGF1MTOR_PATHWAY,STRING_900
BIOCARTA_EIF4_PATHWAY,BIOCARTA_AKT_PATHWAY,STRING_900
BIOCARTA_EIF4_PATHWAY,BIOCARTA_PTEN_PATHWAY,STRING_900
BIOCARTA_EIF4_PATHWAY,BIOCARTA_RAS_PATHWAY,STRING_900
BIOCARTA_EOSINOPHILS_PATHWAY,BIOCARTA_IL5_PATHWAY,STRING_900
BIOCARTA_EOSINOPHILS_PATHWAY,BIOCARTA_NKT_PATHWAY,STRING_900
BIOCARTA_EOSINOPHILS_PATHWAY,BIOCARTA_INFLAM_PATHWAY,STRING_900
BIOCARTA_EOSINOPHILS_PATHWAY,BIOCARTA_CSK_PATHWAY,STRING_900
BIOCARTA_EOSINOPHILS_PATHWAY,BIOCARTA_IL3_PATHWAY,STRING_900
BIOCARTA_EPHA4_PATHWAY,BIOCARTA_CDC42RAC_PATHWAY,STRING_900
BIOCARTA_EPHA4_PATHWAY,BIOCARTA_INTEGRIN_PATHWAY,STRING_900
BIOCARTA_EPHA4_PATHWAY,BIOCARTA_ECM_PATHWAY,STRING_900
BIOCARTA_EPHA4_PATHWAY,BIOCARTA_MET_PATHWAY,STRING_900
BIOCARTA_EPHA4_PATHWAY,BIOCARTA_ACH_PATHWAY,STRING_900
BIOCARTA_EPO_PATHWAY,BIOCARTA_PDGF_PATHWAY,STRING_900
BIOCARTA_EPO_PATHWAY,BIOCARTA_TPO_PATHWAY,STRING_900
BIOCARTA_EPO_PATHWAY,BIOCARTA_EGF_PATHWAY,STRING_900
BIOCARTA_EPO_PATHWAY,BIOCARTA_IL2_PATHWAY,STRING_900
BIOCARTA_EPO_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,STRING_900
BIOCARTA_EPONFKB_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,STRING_900
BIOCARTA_EPONFKB_PATHWAY,BIOCARTA_EPO_PATHWAY,STRING_900
BIOCARTA_EPONFKB_PATHWAY,BIOCARTA_RACCYCD_PATHWAY,STRING_900
BIOCARTA_EPONFKB_PATHWAY,BIOCARTA_TPO_PATHWAY,STRING_900
BIOCARTA_EPONFKB_PATHWAY,BIOCARTA_PELP1_PATHWAY,STRING_900
BIOCARTA_ERAD_PATHWAY,BIOCARTA_PARKIN_PATHWAY,STRING_900
BIOCARTA_ERAD_PATHWAY,BIOCARTA_VEGF_PATHWAY,STRING_900
BIOCARTA_ERAD_PATHWAY,BIOCARTA_RNA_PATHWAY,STRING_900
BIOCARTA_ERAD_PATHWAY,BIOCARTA_RACCYCD_PATHWAY,STRING_900
BIOCARTA_ERAD_PATHWAY,BIOCARTA_BCELLSURVIVAL_PATHWAY,STRING_900
BIOCARTA_ERBB3_PATHWAY,BIOCARTA_CBL_PATHWAY,STRING_900
BIOCARTA_ERBB3_PATHWAY,BIOCARTA_EGF_PATHWAY,STRING_900
BIOCARTA_ERBB3_PATHWAY,BIOCARTA_HER2_PATHWAY,STRING_900
BIOCARTA_ERBB3_PATHWAY,BIOCARTA_PDGF_PATHWAY,STRING_900
BIOCARTA_ERBB3_PATHWAY,BIOCARTA_TPO_PATHWAY,STRING_900
BIOCARTA_ERBB4_PATHWAY,BIOCARTA_CXCR4_PATHWAY,STRING_900
BIOCARTA_ERBB4_PATHWAY,BIOCARTA_PLC_PATHWAY,STRING_900
BIOCARTA_ERBB4_PATHWAY,BIOCARTA_EGF_PATHWAY,STRING_900
BIOCARTA_ERBB4_PATHWAY,BIOCARTA_CDMAC_PATHWAY,STRING_900
BIOCARTA_ERBB4_PATHWAY,BIOCARTA_CARDIACEGF_PATHWAY,STRING_900
BIOCARTA_ERK_PATHWAY,BIOCARTA_IGF1_PATHWAY,STRING_900
BIOCARTA_ERK_PATHWAY,BIOCARTA_CREB_PATHWAY,STRING_900
BIOCARTA_ERK_PATHWAY,BIOCARTA_INSULIN_PATHWAY,STRING_900
BIOCARTA_ERK_PATHWAY,BIOCARTA_EGF_PATHWAY,STRING_900
BIOCARTA_ERK_PATHWAY,BIOCARTA_PDGF_PATHWAY,STRING_900
BIOCARTA_ERK5_PATHWAY,BIOCARTA_INSULIN_PATHWAY,STRING_900
BIOCARTA_ERK5_PATHWAY,BIOCARTA_TRKA_PATHWAY,STRING_900
BIOCARTA_ERK5_PATHWAY,BIOCARTA_IGF1_PATHWAY,STRING_900
BIOCARTA_ERK5_PATHWAY,BIOCARTA_ERK_PATHWAY,STRING_900
BIOCARTA_ERK5_PATHWAY,BIOCARTA_GH_PATHWAY,STRING_900
BIOCARTA_ERYTH_PATHWAY,BIOCARTA_INFLAM_PATHWAY,STRING_900
BIOCARTA_ERYTH_PATHWAY,BIOCARTA_IL3_PATHWAY,STRING_900
BIOCARTA_ERYTH_PATHWAY,BIOCARTA_STEM_PATHWAY,STRING_900
BIOCARTA_ERYTH_PATHWAY,BIOCARTA_TPO_PATHWAY,STRING_900
BIOCARTA_ERYTH_PATHWAY,BIOCARTA_EPO_PATHWAY,STRING_900
BIOCARTA_ETC_PATHWAY,BIOCARTA_KREB_PATHWAY,STRING_900
BIOCARTA_ETC_PATHWAY,BIOCARTA_MALATEX_PATHWAY,STRING_900
BIOCARTA_ETC_PATHWAY,BIOCARTA_MITOCHONDRIA_PATHWAY,STRING_900
BIOCARTA_ETC_PATHWAY,BIOCARTA_CHEMICAL_PATHWAY,STRING_900
BIOCARTA_ETC_PATHWAY,BIOCARTA_HSP27_PATHWAY,STRING_900
BIOCARTA_ETS_PATHWAY,BIOCARTA_RACCYCD_PATHWAY,STRING_900
BIOCARTA_ETS_PATHWAY,BIOCARTA_CARM_ER_PATHWAY,STRING_900
BIOCARTA_ETS_PATHWAY,BIOCARTA_PELP1_PATHWAY,STRING_900
BIOCARTA_ETS_PATHWAY,BIOCARTA_G1_PATHWAY,STRING_900
BIOCARTA_ETS_PATHWAY,BIOCARTA_EGFR_SMRTE_PATHWAY,STRING_900
BIOCARTA_EXTRINSIC_PATHWAY,BIOCARTA_AMI_PATHWAY,STRING_900
BIOCARTA_EXTRINSIC_PATHWAY,BIOCARTA_INTRINSIC_PATHWAY,STRING_900
BIOCARTA_EXTRINSIC_PATHWAY,BIOCARTA_FIBRINOLYSIS_PATHWAY,STRING_900
BIOCARTA_EXTRINSIC_PATHWAY,BIOCARTA_PLATELETAPP_PATHWAY,STRING_900
BIOCARTA_EXTRINSIC_PATHWAY,BIOCARTA_SPPA_PATHWAY,STRING_900
BIOCARTA_FAS_PATHWAY,BIOCARTA_HIVNEF_PATHWAY,STRING_900
BIOCARTA_FAS_PATHWAY,BIOCARTA_TNFR1_PATHWAY,STRING_900
BIOCARTA_FAS_PATHWAY,BIOCARTA_DEATH_PATHWAY,STRING_900
BIOCARTA_FAS_PATHWAY,BIOCARTA_CASPASE_PATHWAY,STRING_900
BIOCARTA_FAS_PATHWAY,BIOCARTA_D4GDI_PATHWAY,STRING_900
BIOCARTA_FBW7_PATHWAY,BIOCARTA_SKP2E2F_PATHWAY,STRING_900
BIOCARTA_FBW7_PATHWAY,BIOCARTA_P27_PATHWAY,STRING_900
BIOCARTA_FBW7_PATHWAY,BIOCARTA_G1_PATHWAY,STRING_900
BIOCARTA_FBW7_PATHWAY,BIOCARTA_CELLCYCLE_PATHWAY,STRING_900
BIOCARTA_FBW7_PATHWAY,BIOCARTA_RACCYCD_PATHWAY,STRING_900
BIOCARTA_FCER1_PATHWAY,BIOCARTA_BCR_PATHWAY,STRING_900
BIOCARTA_FCER1_PATHWAY,BIOCARTA_TCR_PATHWAY,STRING_900
BIOCARTA_FCER1_PATHWAY,BIOCARTA_EGF_PATHWAY,STRING_900
BIOCARTA_FCER1_PATHWAY,BIOCARTA_PDGF_PATHWAY,STRING_900
BIOCARTA_FCER1_PATHWAY,BIOCARTA_INSULIN_PATHWAY,STRING_900
BIOCARTA_FEEDER_PATHWAY,BIOCARTA_PTDINS_PATHWAY,STRING_900
BIOCARTA_FEEDER_PATHWAY,BIOCARTA_RHO_PATHWAY,STRING_900
BIOCARTA_FEEDER_PATHWAY,BIOCARTA_MAL_PATHWAY,STRING_900
BIOCARTA_FEEDER_PATHWAY,BIOCARTA_INTEGRIN_PATHWAY,STRING_900
BIOCARTA_FEEDER_PATHWAY,BIOCARTA_RACCYCD_PATHWAY,STRING_900
BIOCARTA_FIBRINOLYSIS_PATHWAY,BIOCARTA_AMI_PATHWAY,STRING_900
BIOCARTA_FIBRINOLYSIS_PATHWAY,BIOCARTA_EXTRINSIC_PATHWAY,STRING_900
BIOCARTA_FIBRINOLYSIS_PATHWAY,BIOCARTA_PLATELETAPP_PATHWAY,STRING_900
BIOCARTA_FIBRINOLYSIS_PATHWAY,BIOCARTA_INTRINSIC_PATHWAY,STRING_900
BIOCARTA_FIBRINOLYSIS_PATHWAY,BIOCARTA_LAIR_PATHWAY,STRING_900
BIOCARTA_FLUMAZENIL_PATHWAY,BIOCARTA_GABA_PATHWAY,STRING_900
BIOCARTA_FLUMAZENIL_PATHWAY,BIOCARTA_BARR_MAPK_PATHWAY,STRING_900
BIOCARTA_FLUMAZENIL_PATHWAY,BIOCARTA_BARRESTIN_SRC_PATHWAY,STRING_900
BIOCARTA_FLUMAZENIL_PATHWAY,BIOCARTA_BARRESTIN_PATHWAY,STRING_900
BIOCARTA_FLUMAZENIL_PATHWAY,BIOCARTA_NDKDYNAMIN_PATHWAY,STRING_900
BIOCARTA_FMLP_PATHWAY,BIOCARTA_PYK2_PATHWAY,STRING_900
BIOCARTA_FMLP_PATHWAY,BIOCARTA_BCR_PATHWAY,STRING_900
BIOCARTA_FMLP_PATHWAY,BIOCARTA_AT1R_PATHWAY,STRING_900
BIOCARTA_FMLP_PATHWAY,BIOCARTA_GPCR_PATHWAY,STRING_900
BIOCARTA_FMLP_PATHWAY,BIOCARTA_NFAT_PATHWAY,STRING_900
BIOCARTA_FOSB_PATHWAY,BIOCARTA_CK1_PATHWAY,STRING_900
BIOCARTA_FOSB_PATHWAY,BIOCARTA_VIP_PATHWAY,STRING_900
BIOCARTA_FOSB_PATHWAY,BIOCARTA_MEF2D_PATHWAY,STRING_900
BIOCARTA_FOSB_PATHWAY,BIOCARTA_NOS1_PATHWAY,STRING_900
BIOCARTA_FOSB_PATHWAY,BIOCARTA_EFP_PATHWAY,STRING_900
BIOCARTA_FREE_PATHWAY,BIOCARTA_41BB_PATHWAY,STRING_900
BIOCARTA_FREE_PATHWAY,BIOCARTA_PPARA_PATHWAY,STRING_900
BIOCARTA_FREE_PATHWAY,BIOCARTA_EICOSANOID_PATHWAY,STRING_900
BIOCARTA_FREE_PATHWAY,BIOCARTA_NTHI_PATHWAY,STRING_900
BIOCARTA_FREE_PATHWAY,BIOCARTA_RELA_PATHWAY,STRING_900
BIOCARTA_FXR_PATHWAY,BIOCARTA_NUCLEARRS_PATHWAY,STRING_900
BIOCARTA_FXR_PATHWAY,BIOCARTA_PPARG_PATHWAY,STRING_900
BIOCARTA_FXR_PATHWAY,BIOCARTA_PPARA_PATHWAY,STRING_900
BIOCARTA_FXR_PATHWAY,BIOCARTA_VDR_PATHWAY,STRING_900
BIOCARTA_FXR_PATHWAY,BIOCARTA_MRP_PATHWAY,STRING_900
BIOCARTA_G1_PATHWAY,BIOCARTA_CELLCYCLE_PATHWAY,STRING_900
BIOCARTA_G1_PATHWAY,BIOCARTA_P53_PATHWAY,STRING_900
BIOCARTA_G1_PATHWAY,BIOCARTA_FBW7_PATHWAY,STRING_900
BIOCARTA_G1_PATHWAY,BIOCARTA_EFP_PATHWAY,STRING_900
BIOCARTA_G1_PATHWAY,BIOCARTA_SKP2E2F_PATHWAY,STRING_900
BIOCARTA_G2_PATHWAY,BIOCARTA_RB_PATHWAY,STRING_900
BIOCARTA_G2_PATHWAY,BIOCARTA_CDC25_PATHWAY,STRING_900
BIOCARTA_G2_PATHWAY,BIOCARTA_ATM_PATHWAY,STRING_900
BIOCARTA_G2_PATHWAY,BIOCARTA_PLK3_PATHWAY,STRING_900
BIOCARTA_G2_PATHWAY,BIOCARTA_SRCRPTP_PATHWAY,STRING_900
BIOCARTA_GABA_PATHWAY,BIOCARTA_FLUMAZENIL_PATHWAY,STRING_900
BIOCARTA_GABA_PATHWAY,BIOCARTA_BARRESTIN_PATHWAY,STRING_900
BIOCARTA_GABA_PATHWAY,BIOCARTA_BARR_MAPK_PATHWAY,STRING_900
BIOCARTA_GABA_PATHWAY,BIOCARTA_BARRESTIN_SRC_PATHWAY,STRING_900
BIOCARTA_GABA_PATHWAY,BIOCARTA_NDKDYNAMIN_PATHWAY,STRING_900
BIOCARTA_GATA3_PATHWAY,BIOCARTA_VIP_PATHWAY,STRING_900
BIOCARTA_GATA3_PATHWAY,BIOCARTA_NFAT_PATHWAY,STRING_900
BIOCARTA_GATA3_PATHWAY,BIOCARTA_GPCR_PATHWAY,STRING_900
BIOCARTA_GATA3_PATHWAY,BIOCARTA_FMLP_PATHWAY,STRING_900
BIOCARTA_GATA3_PATHWAY,BIOCARTA_CREB_PATHWAY,STRING_900
BIOCARTA_GCR_PATHWAY,BIOCARTA_NO1_PATHWAY,STRING_900
BIOCARTA_GCR_PATHWAY,BIOCARTA_NFAT_PATHWAY,STRING_900
BIOCARTA_GCR_PATHWAY,BIOCARTA_VIP_PATHWAY,STRING_900
BIOCARTA_GCR_PATHWAY,BIOCARTA_HDAC_PATHWAY,STRING_900
BIOCARTA_GCR_PATHWAY,BIOCARTA_PELP1_PATHWAY,STRING_900
BIOCARTA_GH_PATHWAY,BIOCARTA_TPO_PATHWAY,STRING_900
BIOCARTA_GH_PATHWAY,BIOCARTA_PDGF_PATHWAY,STRING_900
BIOCARTA_GH_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,STRING_900
BIOCARTA_GH_PATHWAY,BIOCARTA_INSULIN_PATHWAY,STRING_900
BIOCARTA_GH_PATHWAY,BIOCARTA_IL2RB_PATHWAY,STRING_900
BIOCARTA_GHRELIN_PATHWAY,BIOCARTA_IGF1_PATHWAY,STRING_900
BIOCARTA_GHRELIN_PATHWAY,BIOCARTA_INSULIN_PATHWAY,STRING_900
BIOCARTA_GHRELIN_PATHWAY,BIOCARTA_IGF1R_PATHWAY,STRING_900
