Cell	Drug
SIDM01662	9549297
SIDM01664	9549297
SIDM01667	9549297
SIDM01668	9549297
SIDM01672	9549297
SIDM01675	9549297
SIDM01676	9549297
SIDM01679	9549297
SIDM01682	9549297
SIDM01685	9549297
SIDM01686	9549297
SIDM01689	9549297
SIDM01690	9549297
SIDM01691	9549297
SIDM01692	9549297
SIDM01693	9549297
SIDM01694	9549297
SIDM01695	9549297
SIDM01696	9549297
SIDM01697	9549297
SIDM01698	9549297
SIDM01699	9549297
SIDM01701	9549297
SIDM01702	9549297
SIDM01703	9549297
SIDM01704	9549297
SIDM01705	9549297
SIDM01709	9549297
SIDM01710	9549297
SIDM01724	9549297
SIDM01725	9549297
SIDM01726	9549297
SIDM01727	9549297
SIDM01728	9549297
SIDM01729	9549297
SIDM01730	9549297
SIDM01734	9549297
SIDM01739	9549297
SIDM01741	9549297
SIDM01743	9549297
SIDM01746	9549297
SIDM01749	9549297
SIDM01750	9549297
SIDM01752	9549297
SIDM01753	9549297
SIDM01756	9549297
SIDM01757	9549297
SIDM01758	9549297
SIDM01759	9549297
SIDM01760	9549297
SIDM01761	9549297
SIDM01762	9549297
SIDM01763	9549297
SIDM01764	9549297
SIDM01765	9549297
SIDM01766	9549297
SIDM01767	9549297
SIDM01768	9549297
SIDM01770	9549297
SIDM01771	9549297
SIDM01772	9549297
SIDM01773	9549297
SIDM01774	9549297
SIDM01775	9549297
SIDM01777	9549297
SIDM01779	9549297
SIDM01780	9549297
SIDM01781	9549297
SIDM01782	9549297
SIDM01820	9549297
SIDM01858	9549297
SIDM01859	9549297
SIDM01873	9549297
SIDM01942	9549297
SIDM01943	9549297
SIDM01944	9549297
SIDM01946	9549297
SIDM01947	9549297
SIDM01948	9549297
SIDM01949	9549297
SIDM01950	9549297
SIDM01951	9549297
SIDM01952	9549297
SIDM01954	9549297
SIDM01955	9549297
SIDM01956	9549297
SIDM01957	9549297
SIDM01958	9549297
SIDM01959	9549297
SIDM01960	9549297
SIDM01961	9549297
SIDM01962	9549297
SIDM01963	9549297
SIDM01964	9549297
SIDM01965	9549297
SIDM01966	9549297
SIDM02010	9549297
SIDM02011	9549297
SIDM02014	9549297
SIDM02015	9549297
SIDM02016	9549297
SIDM02017	9549297
SIDM02018	9549297
SIDM02019	9549297
SIDM02020	9549297
SIDM02021	9549297
SIDM02022	9549297
SIDM02023	9549297
SIDM02024	9549297
SIDM02025	9549297
SIDM02026	9549297
SIDM02027	9549297
SIDM02028	9549297
SIDM02029	9549297
SIDM02030	9549297
SIDM02031	9549297
SIDM02032	9549297
SIDM02034	9549297
SIDM02035	9549297
SIDM02036	9549297
SIDM02037	9549297
SIDM02038	9549297
SIDM02039	9549297
SIDM02040	9549297
SIDM02041	9549297
SIDM02042	9549297
SIDM02043	9549297
SIDM02044	9549297
SIDM02045	9549297
SIDM02046	9549297
SIDM02047	9549297
SIDM02048	9549297
SIDM02049	9549297
SIDM02050	9549297
SIDM02051	9549297
SIDM02052	9549297
SIDM02053	9549297
SIDM02054	9549297
SIDM02055	9549297
SIDM02056	9549297
SIDM02057	9549297
SIDM02058	9549297
SIDM02059	9549297
SIDM02060	9549297
SIDM02061	9549297
SIDM02062	9549297
SIDM02063	9549297
SIDM02064	9549297
SIDM02065	9549297
SIDM02066	9549297
SIDM02067	9549297
SIDM02068	9549297
SIDM02069	9549297
SIDM02070	9549297
SIDM02071	9549297
SIDM02072	9549297
SIDM02073	9549297
SIDM02074	9549297
SIDM02075	9549297
SIDM02076	9549297
SIDM02077	9549297
SIDM02078	9549297
SIDM02079	9549297
SIDM02080	9549297
SIDM00001	56965967
SIDM00002	56965967
SIDM00005	56965967
SIDM00006	56965967
SIDM00007	56965967
SIDM00008	56965967
SIDM00009	56965967
SIDM00011	56965967
SIDM00014	56965967
SIDM00015	56965967
SIDM00016	56965967
SIDM00017	56965967
SIDM00018	56965967
SIDM00025	56965967
SIDM00026	56965967
SIDM00027	56965967
SIDM00029	56965967
SIDM00032	56965967
SIDM00036	56965967
SIDM00054	56965967
SIDM00057	56965967
SIDM00062	56965967
SIDM00063	56965967
SIDM00065	56965967
SIDM00068	56965967
SIDM00070	56965967
SIDM00071	56965967
SIDM00074	56965967
SIDM00093	56965967
SIDM00131	56965967
SIDM00147	56965967
SIDM00153	56965967
SIDM00158	56965967
SIDM00159	56965967
SIDM00160	56965967
SIDM00161	56965967
SIDM00162	56965967
SIDM00163	56965967
SIDM00164	56965967
SIDM00165	56965967
SIDM00166	56965967
SIDM00167	56965967
SIDM00168	56965967
SIDM00169	56965967
SIDM00170	56965967
SIDM00171	56965967
SIDM00173	56965967
SIDM00192	56965967
SIDM00226	56965967
SIDM00228	56965967
SIDM00248	56965967
SIDM00265	56965967
SIDM00298	56965967
SIDM00307	56965967
SIDM00314	56965967
SIDM00397	56965967
SIDM00414	56965967
SIDM00452	56965967
SIDM00497	56965967
SIDM00500	56965967
SIDM00536	56965967
SIDM00546	56965967
SIDM00593	56965967
SIDM00595	56965967
SIDM00605	56965967
SIDM00610	56965967
SIDM00634	56965967
SIDM00636	56965967
SIDM00639	56965967
SIDM00644	56965967
SIDM00757	56965967
SIDM00775	56965967
SIDM00780	56965967
SIDM00784	56965967
SIDM00800	56965967
SIDM00823	56965967
SIDM00836	56965967
SIDM00840	56965967
SIDM00851	56965967
SIDM00862	56965967
SIDM00894	56965967
SIDM00897	56965967
SIDM00904	56965967
SIDM00914	56965967
SIDM00915	56965967
SIDM00945	56965967
SIDM00960	56965967
SIDM00979	56965967
SIDM00991	56965967
SIDM01022	56965967
SIDM01050	56965967
SIDM01061	56965967
SIDM01063	56965967
SIDM01074	56965967
SIDM01151	56965967
SIDM01158	56965967
SIDM01167	56965967
SIDM01195	56965967
SIDM01215	56965967
SIDM01222	56965967
SIDM01241	56965967
SIDM01254	56965967
SIDM01257	56965967
SIDM01266	56965967
SIDM01267	56965967
SIDM01268	56965967
SIDM01269	56965967
SIDM01270	56965967
SIDM01271	56965967
SIDM01272	56965967
SIDM01273	56965967
SIDM01274	56965967
SIDM01275	56965967
SIDM01276	56965967
SIDM01277	56965967
SIDM01278	56965967
SIDM01279	56965967
SIDM01280	56965967
SIDM01281	56965967
SIDM01282	56965967
SIDM01283	56965967
SIDM01284	56965967
SIDM01285	56965967
SIDM01286	56965967
SIDM01287	56965967
SIDM01288	56965967
SIDM01289	56965967
SIDM01290	56965967
SIDM01291	56965967
SIDM01292	56965967
SIDM01293	56965967
SIDM01294	56965967
SIDM01295	56965967
SIDM01296	56965967
SIDM01297	56965967
SIDM01298	56965967
SIDM01299	56965967
SIDM01301	56965967
SIDM01302	56965967
SIDM01303	56965967
SIDM01304	56965967
SIDM01305	56965967
SIDM01306	56965967
SIDM01307	56965967
SIDM01309	56965967
SIDM01310	56965967
SIDM01311	56965967
SIDM01312	56965967
SIDM01313	56965967
SIDM01314	56965967
SIDM01316	56965967
SIDM01318	56965967
SIDM01320	56965967
SIDM01321	56965967
SIDM01322	56965967
SIDM01323	56965967
SIDM01324	56965967
SIDM01325	56965967
SIDM01331	56965967
SIDM01332	56965967
SIDM01335	56965967
SIDM01336	56965967
SIDM01343	56965967
SIDM01347	56965967
SIDM01363	56965967
SIDM01368	56965967
SIDM01372	56965967
SIDM01377	56965967
SIDM01378	56965967
SIDM01387	56965967
SIDM01391	56965967
SIDM01393	56965967
SIDM01394	56965967
SIDM01397	56965967
SIDM01398	56965967
SIDM01409	56965967
SIDM01411	56965967
SIDM01412	56965967
SIDM01413	56965967
SIDM01432	56965967
SIDM01433	56965967
SIDM01434	56965967
SIDM01435	56965967
SIDM01436	56965967
SIDM01437	56965967
SIDM01439	56965967
SIDM01442	56965967
SIDM01443	56965967
SIDM01444	56965967
SIDM01445	56965967
SIDM01446	56965967
SIDM01447	56965967
SIDM01449	56965967
SIDM01450	56965967
SIDM01451	56965967
SIDM01454	56965967
SIDM01460	56965967
SIDM01463	56965967
SIDM01464	56965967
SIDM01469	56965967
SIDM01470	56965967
SIDM01471	56965967
SIDM01472	56965967
SIDM01473	56965967
SIDM01474	56965967
SIDM01476	56965967
SIDM01479	56965967
SIDM01480	56965967
SIDM01482	56965967
SIDM01483	56965967
SIDM01490	56965967
SIDM01491	56965967
SIDM01492	56965967
SIDM01494	56965967
SIDM01498	56965967
SIDM01502	56965967
SIDM01503	56965967
SIDM01504	56965967
SIDM01510	56965967
SIDM01511	56965967
SIDM01512	56965967
SIDM01517	56965967
SIDM01518	56965967
SIDM01519	56965967
SIDM01520	56965967
SIDM01522	56965967
SIDM01523	56965967
SIDM01525	56965967
SIDM01526	56965967
SIDM01528	56965967
SIDM01529	56965967
SIDM01530	56965967
SIDM01531	56965967
SIDM01545	56965967
SIDM01546	56965967
SIDM01551	56965967
SIDM01553	56965967
SIDM01554	56965967
SIDM01556	56965967
SIDM01559	56965967
SIDM01560	56965967
SIDM01561	56965967
SIDM01563	56965967
SIDM01564	56965967
SIDM01565	56965967
SIDM01566	56965967
SIDM01567	56965967
SIDM01569	56965967
SIDM01570	56965967
SIDM01571	56965967
SIDM01572	56965967
SIDM01573	56965967
SIDM01574	56965967
SIDM01575	56965967
SIDM01577	56965967
SIDM01578	56965967
SIDM01580	56965967
SIDM01581	56965967
SIDM01582	56965967
SIDM01587	56965967
SIDM01588	56965967
SIDM01589	56965967
SIDM01590	56965967
SIDM01591	56965967
SIDM01593	56965967
SIDM01594	56965967
SIDM01596	56965967
SIDM01598	56965967
SIDM01602	56965967
SIDM01603	56965967
SIDM01604	56965967
SIDM01605	56965967
SIDM01606	56965967
SIDM01607	56965967
SIDM01608	56965967
SIDM01609	56965967
SIDM01611	56965967
SIDM01612	56965967
SIDM01613	56965967
SIDM01614	56965967
SIDM01615	56965967
SIDM01616	56965967
SIDM01617	56965967
SIDM01618	56965967
SIDM01619	56965967
SIDM01622	56965967
SIDM01624	56965967
SIDM01628	56965967
SIDM01629	56965967
SIDM01635	56965967
SIDM01640	56965967
SIDM01657	56965967
SIDM01658	56965967
SIDM01659	56965967
SIDM01660	56965967
SIDM01662	56965967
SIDM01664	56965967
SIDM01667	56965967
SIDM01668	56965967
SIDM01672	56965967
SIDM01675	56965967
SIDM01676	56965967
SIDM01679	56965967
SIDM01682	56965967
SIDM01685	56965967
SIDM01686	56965967
SIDM01689	56965967
SIDM01690	56965967
SIDM01691	56965967
SIDM01692	56965967
SIDM01693	56965967
SIDM01694	56965967
SIDM01695	56965967
SIDM01696	56965967
SIDM01697	56965967
SIDM01698	56965967
SIDM01699	56965967
SIDM01701	56965967
SIDM01702	56965967
SIDM01703	56965967
SIDM01704	56965967
SIDM01705	56965967
SIDM01709	56965967
SIDM01710	56965967
SIDM01724	56965967
SIDM01725	56965967
SIDM01726	56965967
SIDM01727	56965967
SIDM01728	56965967
SIDM01729	56965967
SIDM01730	56965967
SIDM01734	56965967
SIDM01739	56965967
SIDM01741	56965967
SIDM01743	56965967
SIDM01746	56965967
SIDM01749	56965967
SIDM01750	56965967
SIDM01752	56965967
SIDM01753	56965967
SIDM01756	56965967
SIDM01757	56965967
SIDM01758	56965967
SIDM01759	56965967
SIDM01760	56965967
SIDM01761	56965967
SIDM01762	56965967
SIDM01763	56965967
SIDM01764	56965967
SIDM01765	56965967
SIDM01766	56965967
SIDM01767	56965967
SIDM01768	56965967
SIDM01770	56965967
SIDM01771	56965967
SIDM01772	56965967
SIDM01773	56965967
SIDM01774	56965967
SIDM01775	56965967
SIDM01777	56965967
SIDM01779	56965967
SIDM01780	56965967
SIDM01781	56965967
SIDM01782	56965967
SIDM01820	56965967
SIDM01858	56965967
SIDM01859	56965967
SIDM01873	56965967
SIDM01942	56965967
SIDM01943	56965967
SIDM01944	56965967
SIDM01946	56965967
SIDM01947	56965967
SIDM01948	56965967
SIDM01949	56965967
SIDM01950	56965967
SIDM01951	56965967
SIDM01952	56965967
SIDM01954	56965967
SIDM01955	56965967
SIDM01956	56965967
SIDM01957	56965967
SIDM01958	56965967
SIDM01959	56965967
SIDM01960	56965967
SIDM01961	56965967
SIDM01962	56965967
SIDM01963	56965967
SIDM01964	56965967
SIDM01965	56965967
SIDM01966	56965967
SIDM02010	56965967
SIDM02011	56965967
SIDM02014	56965967
SIDM02015	56965967
SIDM02016	56965967
SIDM02017	56965967
SIDM02018	56965967
SIDM02019	56965967
SIDM02020	56965967
SIDM02021	56965967
SIDM02022	56965967
SIDM02023	56965967
SIDM02024	56965967
SIDM02025	56965967
SIDM02026	56965967
SIDM02027	56965967
SIDM02028	56965967
SIDM02029	56965967
SIDM02030	56965967
SIDM02031	56965967
SIDM02032	56965967
SIDM02034	56965967
SIDM02035	56965967
SIDM02036	56965967
SIDM02037	56965967
SIDM02038	56965967
SIDM02039	56965967
SIDM02040	56965967
SIDM02041	56965967
SIDM02042	56965967
SIDM02043	56965967
SIDM02044	56965967
SIDM02045	56965967
SIDM02046	56965967
SIDM02047	56965967
SIDM02048	56965967
SIDM02049	56965967
SIDM02050	56965967
SIDM02051	56965967
SIDM02052	56965967
SIDM02053	56965967
SIDM02054	56965967
SIDM02055	56965967
SIDM02056	56965967
SIDM02057	56965967
SIDM02058	56965967
SIDM02059	56965967
SIDM02060	56965967
SIDM02061	56965967
SIDM02062	56965967
SIDM02063	56965967
SIDM02064	56965967
SIDM02065	56965967
SIDM02066	56965967
SIDM02067	56965967
SIDM02068	56965967
SIDM02069	56965967
SIDM02070	56965967
SIDM02071	56965967
SIDM02072	56965967
SIDM02073	56965967
SIDM02074	56965967
SIDM02075	56965967
SIDM02076	56965967
SIDM02077	56965967
SIDM02078	56965967
SIDM02079	56965967
SIDM02080	56965967
SIDM00001	3796
SIDM00002	3796
SIDM00005	3796
SIDM00006	3796
SIDM00007	3796
SIDM00008	3796
SIDM00009	3796
SIDM00011	3796
SIDM00014	3796
SIDM00015	3796
SIDM00016	3796
SIDM00017	3796
SIDM00018	3796
SIDM00025	3796
SIDM00026	3796
SIDM00027	3796
SIDM00029	3796
SIDM00032	3796
SIDM00036	3796
SIDM00054	3796
SIDM00057	3796
SIDM00062	3796
SIDM00063	3796
SIDM00065	3796
SIDM00068	3796
SIDM00070	3796
SIDM00071	3796
SIDM00074	3796
SIDM00093	3796
SIDM00131	3796
SIDM00147	3796
SIDM00153	3796
SIDM00158	3796
SIDM00159	3796
SIDM00160	3796
SIDM00161	3796
SIDM00162	3796
SIDM00163	3796
SIDM00164	3796
SIDM00165	3796
SIDM00166	3796
SIDM00167	3796
SIDM00168	3796
SIDM00169	3796
SIDM00170	3796
SIDM00171	3796
SIDM00173	3796
SIDM00192	3796
SIDM00226	3796
SIDM00228	3796
SIDM00248	3796
SIDM00265	3796
SIDM00298	3796
SIDM00307	3796
SIDM00314	3796
SIDM00397	3796
SIDM00414	3796
SIDM00452	3796
SIDM00497	3796
SIDM00500	3796
SIDM00536	3796
SIDM00546	3796
SIDM00593	3796
SIDM00595	3796
SIDM00605	3796
SIDM00610	3796
SIDM00634	3796
SIDM00636	3796
SIDM00639	3796
SIDM00644	3796
SIDM00757	3796
SIDM00775	3796
SIDM00780	3796
SIDM00784	3796
SIDM00800	3796
SIDM00823	3796
SIDM00836	3796
SIDM00840	3796
SIDM00851	3796
SIDM00862	3796
SIDM00894	3796
SIDM00897	3796
SIDM00904	3796
SIDM00914	3796
SIDM00915	3796
SIDM00945	3796
SIDM00960	3796
SIDM00979	3796
SIDM00991	3796
SIDM01022	3796
SIDM01050	3796
SIDM01061	3796
SIDM01063	3796
SIDM01074	3796
SIDM01151	3796
SIDM01158	3796
SIDM01167	3796
SIDM01195	3796
SIDM01215	3796
SIDM01222	3796
SIDM01241	3796
SIDM01254	3796
SIDM01257	3796
SIDM01266	3796
SIDM01267	3796
SIDM01268	3796
SIDM01269	3796
SIDM01270	3796
SIDM01271	3796
SIDM01272	3796
SIDM01273	3796
SIDM01274	3796
SIDM01275	3796
SIDM01276	3796
SIDM01277	3796
SIDM01278	3796
SIDM01279	3796
SIDM01280	3796
SIDM01281	3796
SIDM01282	3796
SIDM01283	3796
SIDM01284	3796
SIDM01285	3796
SIDM01286	3796
SIDM01287	3796
SIDM01288	3796
SIDM01289	3796
SIDM01290	3796
SIDM01291	3796
SIDM01292	3796
SIDM01293	3796
SIDM01294	3796
SIDM01295	3796
SIDM01296	3796
SIDM01297	3796
SIDM01298	3796
SIDM01299	3796
SIDM01301	3796
SIDM01302	3796
SIDM01303	3796
SIDM01304	3796
SIDM01305	3796
SIDM01306	3796
SIDM01307	3796
SIDM01309	3796
SIDM01310	3796
SIDM01311	3796
SIDM01312	3796
SIDM01313	3796
SIDM01314	3796
SIDM01316	3796
SIDM01318	3796
SIDM01320	3796
SIDM01321	3796
SIDM01322	3796
SIDM01323	3796
SIDM01324	3796
SIDM01325	3796
SIDM01331	3796
SIDM01332	3796
SIDM01335	3796
SIDM01336	3796
SIDM01343	3796
SIDM01347	3796
SIDM01363	3796
SIDM01368	3796
SIDM01372	3796
SIDM01377	3796
SIDM01378	3796
SIDM01387	3796
SIDM01391	3796
SIDM01393	3796
SIDM01394	3796
SIDM01397	3796
SIDM01398	3796
SIDM01409	3796
SIDM01411	3796
SIDM01412	3796
SIDM01413	3796
SIDM01432	3796
SIDM01433	3796
SIDM01434	3796
SIDM01435	3796
SIDM01436	3796
SIDM01437	3796
SIDM01439	3796
SIDM01442	3796
SIDM01443	3796
SIDM01444	3796
SIDM01445	3796
SIDM01446	3796
SIDM01447	3796
SIDM01449	3796
SIDM01450	3796
SIDM01451	3796
SIDM01454	3796
SIDM01460	3796
SIDM01463	3796
SIDM01464	3796
SIDM01469	3796
SIDM01470	3796
SIDM01471	3796
SIDM01472	3796
SIDM01473	3796
SIDM01474	3796
SIDM01476	3796
SIDM01479	3796
SIDM01480	3796
SIDM01482	3796
SIDM01483	3796
SIDM01490	3796
SIDM01491	3796
SIDM01492	3796
SIDM01494	3796
SIDM01498	3796
SIDM01502	3796
SIDM01503	3796
SIDM01504	3796
SIDM01510	3796
SIDM01511	3796
SIDM01512	3796
SIDM01517	3796
SIDM01518	3796
SIDM01519	3796
SIDM01520	3796
SIDM01522	3796
SIDM01523	3796
SIDM01525	3796
SIDM01526	3796
SIDM01528	3796
SIDM01529	3796
SIDM01530	3796
SIDM01531	3796
SIDM01545	3796
SIDM01546	3796
SIDM01551	3796
SIDM01553	3796
SIDM01554	3796
SIDM01556	3796
SIDM01559	3796
SIDM01560	3796
SIDM01561	3796
SIDM01563	3796
SIDM01564	3796
SIDM01565	3796
SIDM01566	3796
SIDM01567	3796
SIDM01569	3796
SIDM01570	3796
SIDM01571	3796
SIDM01572	3796
SIDM01573	3796
SIDM01574	3796
SIDM01575	3796
SIDM01577	3796
SIDM01578	3796
SIDM01580	3796
SIDM01581	3796
SIDM01582	3796
SIDM01587	3796
SIDM01588	3796
SIDM01589	3796
SIDM01590	3796
SIDM01591	3796
SIDM01593	3796
SIDM01594	3796
SIDM01596	3796
SIDM01598	3796
SIDM01602	3796
SIDM01603	3796
SIDM01604	3796
SIDM01605	3796
SIDM01606	3796
SIDM01607	3796
SIDM01608	3796
SIDM01609	3796
SIDM01611	3796
SIDM01612	3796
SIDM01613	3796
SIDM01614	3796
SIDM01615	3796
SIDM01616	3796
SIDM01617	3796
SIDM01618	3796
SIDM01619	3796
SIDM01622	3796
SIDM01624	3796
SIDM01628	3796
SIDM01629	3796
SIDM01635	3796
SIDM01640	3796
SIDM01657	3796
SIDM01658	3796
SIDM01659	3796
SIDM01660	3796
SIDM01662	3796
SIDM01664	3796
SIDM01667	3796
SIDM01668	3796
SIDM01672	3796
SIDM01675	3796
SIDM01676	3796
SIDM01679	3796
SIDM01682	3796
SIDM01685	3796
SIDM01686	3796
SIDM01689	3796
SIDM01690	3796
SIDM01691	3796
SIDM01692	3796
SIDM01693	3796
SIDM01694	3796
SIDM01695	3796
SIDM01696	3796
SIDM01697	3796
SIDM01698	3796
SIDM01699	3796
SIDM01701	3796
SIDM01702	3796
SIDM01703	3796
SIDM01704	3796
SIDM01705	3796
SIDM01709	3796
SIDM01710	3796
SIDM01724	3796
SIDM01725	3796
SIDM01726	3796
SIDM01727	3796
SIDM01728	3796
SIDM01729	3796
SIDM01730	3796
SIDM01734	3796
SIDM01739	3796
SIDM01741	3796
SIDM01743	3796
SIDM01746	3796
SIDM01749	3796
SIDM01750	3796
SIDM01752	3796
SIDM01753	3796
SIDM01756	3796
SIDM01757	3796
SIDM01758	3796
SIDM01759	3796
SIDM01760	3796
SIDM01761	3796
SIDM01762	3796
SIDM01763	3796
SIDM01764	3796
SIDM01765	3796
SIDM01766	3796
SIDM01767	3796
SIDM01768	3796
SIDM01770	3796
SIDM01771	3796
SIDM01772	3796
SIDM01773	3796
SIDM01774	3796
SIDM01775	3796
SIDM01777	3796
SIDM01779	3796
SIDM01780	3796
SIDM01781	3796
SIDM01782	3796
SIDM01820	3796
SIDM01858	3796
SIDM01859	3796
SIDM01873	3796
SIDM01942	3796
SIDM01943	3796
SIDM01944	3796
SIDM01946	3796
SIDM01947	3796
SIDM01948	3796
SIDM01949	3796
SIDM01950	3796
SIDM01951	3796
SIDM01952	3796
SIDM01954	3796
SIDM01955	3796
SIDM01956	3796
SIDM01957	3796
SIDM01958	3796
SIDM01959	3796
SIDM01960	3796
SIDM01961	3796
SIDM01962	3796
SIDM01963	3796
SIDM01964	3796
SIDM01965	3796
SIDM01966	3796
SIDM02010	3796
SIDM02011	3796
SIDM02014	3796
SIDM02015	3796
SIDM02016	3796
SIDM02017	3796
SIDM02018	3796
SIDM02019	3796
SIDM02020	3796
SIDM02021	3796
SIDM02022	3796
SIDM02023	3796
SIDM02024	3796
SIDM02025	3796
SIDM02026	3796
SIDM02027	3796
SIDM02028	3796
SIDM02029	3796
SIDM02030	3796
SIDM02031	3796
SIDM02032	3796
SIDM02034	3796
SIDM02035	3796
SIDM02036	3796
SIDM02037	3796
SIDM02038	3796
SIDM02039	3796
SIDM02040	3796
SIDM02041	3796
SIDM02042	3796
SIDM02043	3796
SIDM02044	3796
SIDM02045	3796
SIDM02046	3796
SIDM02047	3796
SIDM02048	3796
SIDM02049	3796
SIDM02050	3796
SIDM02051	3796
SIDM02052	3796
SIDM02053	3796
SIDM02054	3796
SIDM02055	3796
SIDM02056	3796
SIDM02057	3796
SIDM02058	3796
SIDM02059	3796
SIDM02060	3796
SIDM02061	3796
SIDM02062	3796
SIDM02063	3796
SIDM02064	3796
SIDM02065	3796
SIDM02066	3796
SIDM02067	3796
SIDM02068	3796
SIDM02069	3796
SIDM02070	3796
SIDM02071	3796
SIDM02072	3796
SIDM02073	3796
SIDM02074	3796
SIDM02075	3796
SIDM02076	3796
SIDM02077	3796
SIDM02078	3796
SIDM02079	3796
SIDM02080	3796
SIDM00001	6539732
SIDM00002	6539732
SIDM00005	6539732
SIDM00006	6539732
SIDM00007	6539732
SIDM00008	6539732
SIDM00009	6539732
SIDM00011	6539732
SIDM00014	6539732
SIDM00015	6539732
SIDM00016	6539732
SIDM00017	6539732
SIDM00018	6539732
SIDM00025	6539732
SIDM00026	6539732
SIDM00027	6539732
SIDM00029	6539732
SIDM00032	6539732
SIDM00036	6539732
SIDM00054	6539732
SIDM00057	6539732
SIDM00062	6539732
SIDM00063	6539732
SIDM00065	6539732
SIDM00068	6539732
SIDM00070	6539732
SIDM00071	6539732
SIDM00074	6539732
SIDM00093	6539732
SIDM00131	6539732
SIDM00147	6539732
SIDM00153	6539732
SIDM00158	6539732
SIDM00159	6539732
SIDM00160	6539732
SIDM00161	6539732
SIDM00162	6539732
SIDM00163	6539732
SIDM00164	6539732
SIDM00165	6539732
SIDM00166	6539732
SIDM00167	6539732
SIDM00168	6539732
SIDM00169	6539732
SIDM00170	6539732
SIDM00171	6539732
SIDM00173	6539732
SIDM00192	6539732
SIDM00226	6539732
SIDM00228	6539732
SIDM00248	6539732
SIDM00265	6539732
SIDM00298	6539732
SIDM00307	6539732
SIDM00314	6539732
SIDM00397	6539732
SIDM00414	6539732
SIDM00452	6539732
SIDM00497	6539732
SIDM00500	6539732
SIDM00536	6539732
SIDM00546	6539732
SIDM00593	6539732
SIDM00595	6539732
SIDM00605	6539732
SIDM00610	6539732
SIDM00634	6539732
SIDM00636	6539732
SIDM00639	6539732
SIDM00644	6539732
SIDM00757	6539732
SIDM00775	6539732
SIDM00780	6539732
SIDM00784	6539732
SIDM00800	6539732
SIDM00823	6539732
SIDM00836	6539732
SIDM00840	6539732
SIDM00851	6539732
SIDM00862	6539732
SIDM00894	6539732
SIDM00897	6539732
SIDM00904	6539732
SIDM00914	6539732
SIDM00915	6539732
SIDM00945	6539732
SIDM00960	6539732
SIDM00979	6539732
SIDM00991	6539732
SIDM01022	6539732
SIDM01050	6539732
SIDM01061	6539732
SIDM01063	6539732
SIDM01074	6539732
SIDM01151	6539732
SIDM01158	6539732
SIDM01167	6539732
SIDM01195	6539732
SIDM01215	6539732
SIDM01222	6539732
SIDM01241	6539732
SIDM01254	6539732
SIDM01257	6539732
SIDM01266	6539732
SIDM01267	6539732
SIDM01268	6539732
SIDM01269	6539732
SIDM01270	6539732
SIDM01271	6539732
SIDM01272	6539732
SIDM01273	6539732
SIDM01274	6539732
SIDM01275	6539732
SIDM01276	6539732
SIDM01277	6539732
SIDM01278	6539732
SIDM01279	6539732
SIDM01280	6539732
SIDM01281	6539732
SIDM01282	6539732
SIDM01283	6539732
SIDM01284	6539732
SIDM01285	6539732
SIDM01286	6539732
SIDM01287	6539732
SIDM01288	6539732
SIDM01289	6539732
SIDM01290	6539732
SIDM01291	6539732
SIDM01292	6539732
SIDM01293	6539732
SIDM01294	6539732
SIDM01295	6539732
SIDM01296	6539732
SIDM01297	6539732
SIDM01298	6539732
SIDM01299	6539732
SIDM01301	6539732
SIDM01302	6539732
SIDM01303	6539732
SIDM01304	6539732
SIDM01305	6539732
SIDM01306	6539732
SIDM01307	6539732
SIDM01309	6539732
SIDM01310	6539732
